Date,Country/Region,Confirmed,Recovered,Deaths,Confirmed/m,Recovered/m,Deaths/m
22/01/2020,Brazil,0,0,0,0,0,0
23/01/2020,Brazil,0,0,0,0,0,0
24/01/2020,Brazil,0,0,0,0,0,0
25/01/2020,Brazil,0,0,0,0,0,0
26/01/2020,Brazil,0,0,0,0,0,0
27/01/2020,Brazil,0,0,0,0,0,0
28/01/2020,Brazil,0,0,0,0,0,0
29/01/2020,Brazil,0,0,0,0,0,0
30/01/2020,Brazil,0,0,0,0,0,0
31/01/2020,Brazil,0,0,0,0,0,0
01/02/2020,Brazil,0,0,0,0,0,0
02/02/2020,Brazil,0,0,0,0,0,0
03/02/2020,Brazil,0,0,0,0,0,0
04/02/2020,Brazil,0,0,0,0,0,0
05/02/2020,Brazil,0,0,0,0,0,0
06/02/2020,Brazil,0,0,0,0,0,0
07/02/2020,Brazil,0,0,0,0,0,0
08/02/2020,Brazil,0,0,0,0,0,0
09/02/2020,Brazil,0,0,0,0,0,0
10/02/2020,Brazil,0,0,0,0,0,0
11/02/2020,Brazil,0,0,0,0,0,0
12/02/2020,Brazil,0,0,0,0,0,0
13/02/2020,Brazil,0,0,0,0,0,0
14/02/2020,Brazil,0,0,0,0,0,0
15/02/2020,Brazil,0,0,0,0,0,0
16/02/2020,Brazil,0,0,0,0,0,0
17/02/2020,Brazil,0,0,0,0,0,0
18/02/2020,Brazil,0,0,0,0,0,0
19/02/2020,Brazil,0,0,0,0,0,0
20/02/2020,Brazil,0,0,0,0,0,0
21/02/2020,Brazil,0,0,0,0,0,0
22/02/2020,Brazil,0,0,0,0,0,0
23/02/2020,Brazil,0,0,0,0,0,0
24/02/2020,Brazil,0,0,0,0,0,0
25/02/2020,Brazil,0,0,0,0,0,0
26/02/2020,Brazil,1,0,0,0.00477327,0,0
27/02/2020,Brazil,1,0,0,0.00477327,0,0
28/02/2020,Brazil,1,0,0,0.00477327,0,0
29/02/2020,Brazil,2,0,0,0.009546539,0,0
01/03/2020,Brazil,2,0,0,0.009546539,0,0
02/03/2020,Brazil,2,0,0,0.009546539,0,0
03/03/2020,Brazil,2,0,0,0.009546539,0,0
04/03/2020,Brazil,4,0,0,0.019093079,0,0
05/03/2020,Brazil,4,0,0,0.019093079,0,0
06/03/2020,Brazil,13,0,0,0.062052506,0,0
07/03/2020,Brazil,13,0,0,0.062052506,0,0
08/03/2020,Brazil,20,0,0,0.095465394,0,0
09/03/2020,Brazil,25,0,0,0.119331742,0,0
10/03/2020,Brazil,31,0,0,0.14797136,0,0
11/03/2020,Brazil,38,0,0,0.181384248,0,0
12/03/2020,Brazil,52,0,0,0.248210024,0,0
13/03/2020,Brazil,151,0,0,0.720763723,0,0
14/03/2020,Brazil,151,0,0,0.720763723,0,0
15/03/2020,Brazil,162,0,0,0.77326969,0,0
16/03/2020,Brazil,200,1,0,0.954653938,0.00477327,0
17/03/2020,Brazil,321,2,1,1.53221957,0.009546539,0.00477327
18/03/2020,Brazil,372,2,3,1.775656325,0.009546539,0.014319809
19/03/2020,Brazil,621,2,6,2.964200477,0.009546539,0.028639618
20/03/2020,Brazil,793,2,11,3.785202864,0.009546539,0.052505967
21/03/2020,Brazil,1021,2,15,4.873508353,0.009546539,0.071599045
22/03/2020,Brazil,1546,2,25,7.37947494,0.009546539,0.119331742
23/03/2020,Brazil,1924,2,34,9.183770883,0.009546539,0.162291169
24/03/2020,Brazil,2247,2,46,10.72553699,0.009546539,0.219570406
25/03/2020,Brazil,2554,2,59,12.19093079,0.009546539,0.281622912
26/03/2020,Brazil,2985,6,77,14.24821002,0.028639618,0.367541766
27/03/2020,Brazil,3417,6,92,16.31026253,0.028639618,0.439140811
28/03/2020,Brazil,3904,6,111,18.63484487,0.028639618,0.529832936
29/03/2020,Brazil,4256,6,136,20.3150358,0.028639618,0.649164678
30/03/2020,Brazil,4579,120,159,21.85680191,0.572792363,0.758949881
31/03/2020,Brazil,5717,127,201,27.28878282,0.606205251,0.959427208
01/04/2020,Brazil,6836,127,240,32.6300716,0.606205251,1.145584726
02/04/2020,Brazil,8044,127,324,38.39618138,0.606205251,1.546539379
03/04/2020,Brazil,9056,127,359,43.22673031,0.606205251,1.713603819
04/04/2020,Brazil,10360,127,445,49.45107399,0.606205251,2.124105012
05/04/2020,Brazil,11130,127,486,53.12649165,0.606205251,2.319809069
06/04/2020,Brazil,12161,127,564,58.0477327,0.606205251,2.692124105
07/04/2020,Brazil,14034,127,686,66.98806683,0.606205251,3.274463007
08/04/2020,Brazil,16170,127,819,77.18377088,0.606205251,3.909307876
09/04/2020,Brazil,18092,173,950,86.35799523,0.825775656,4.534606205
10/04/2020,Brazil,19638,173,1057,93.73747017,0.825775656,5.045346062
11/04/2020,Brazil,20727,173,1124,98.93556086,0.825775656,5.365155131
12/04/2020,Brazil,22192,173,1223,105.928401,0.825775656,5.837708831
13/04/2020,Brazil,23430,173,1328,111.8377088,0.825775656,6.338902148
14/04/2020,Brazil,25262,3046,1532,120.5823389,14.53937947,7.312649165
15/04/2020,Brazil,28320,14026,1736,135.1789976,66.94988067,8.286396181
16/04/2020,Brazil,30425,14026,1924,145.2267303,66.94988067,9.183770883
17/04/2020,Brazil,33682,14026,2141,160.7732697,66.94988067,10.21957041
18/04/2020,Brazil,36658,14026,2354,174.9785203,66.94988067,11.23627685
19/04/2020,Brazil,38654,22130,2462,184.5059666,105.6324582,11.75178998
20/04/2020,Brazil,40743,22130,2587,194.477327,105.6324582,12.34844869
21/04/2020,Brazil,43079,22991,2741,205.627685,109.7422434,13.08353222
22/04/2020,Brazil,45757,25318,2906,218.4105012,120.849642,13.87112172
23/04/2020,Brazil,50036,26573,3331,238.8353222,126.8400955,15.89976134
24/04/2020,Brazil,54043,27655,3704,257.9618138,132.0047733,17.68019093
25/04/2020,Brazil,59324,29160,4057,283.1694511,139.1885442,19.36515513
26/04/2020,Brazil,63100,30152,4286,301.1933174,143.9236277,20.45823389
27/04/2020,Brazil,67446,31142,4603,321.9379475,148.6491647,21.97136038
28/04/2020,Brazil,73235,32544,5083,349.5704057,155.3412888,24.26252983
29/04/2020,Brazil,79685,34132,5513,380.3579952,162.9212411,26.3150358
30/04/2020,Brazil,87187,35935,6006,416.1670644,171.5274463,28.66825776
01/05/2020,Brazil,92202,38039,6412,440.1050119,181.5704057,30.60620525
02/05/2020,Brazil,97100,40937,6761,463.4844869,195.4033413,32.27207637
03/05/2020,Brazil,101826,42991,7051,486.0429594,205.2076372,33.65632458
04/05/2020,Brazil,108620,45815,7367,518.4725537,218.6873508,35.1646778
05/05/2020,Brazil,115455,48221,7938,551.097852,230.1718377,37.8902148
06/05/2020,Brazil,126611,51370,8588,604.3484487,245.202864,40.9928401
07/05/2020,Brazil,135773,55350,9190,648.0811456,264.2004773,43.86634845
08/05/2020,Brazil,146894,59297,10017,701.1646778,283.0405728,47.81384248
09/05/2020,Brazil,156061,61685,10656,744.9212411,294.4391408,50.86396181
10/05/2020,Brazil,162699,64957,11123,776.6062053,310.0572792,53.09307876
11/05/2020,Brazil,169594,67384,11653,809.5178998,321.6420048,55.62291169
12/05/2020,Brazil,178214,72597,12461,850.6634845,346.5250597,59.4797136
13/05/2020,Brazil,190137,78424,13240,907.575179,374.3389021,63.19809069
14/05/2020,Brazil,203165,79479,13999,969.7613365,379.3747017,66.82100239
15/05/2020,Brazil,220291,84970,14962,1051.508353,405.5847255,71.4176611
22/01/2020,France,0,0,0,0,0,0
23/01/2020,France,0,0,0,0,0,0
24/01/2020,France,2,0,0,0.029850746,0,0
25/01/2020,France,3,0,0,0.044776119,0,0
26/01/2020,France,3,0,0,0.044776119,0,0
27/01/2020,France,3,0,0,0.044776119,0,0
28/01/2020,France,4,0,0,0.059701493,0,0
29/01/2020,France,5,0,0,0.074626866,0,0
30/01/2020,France,5,0,0,0.074626866,0,0
31/01/2020,France,5,0,0,0.074626866,0,0
01/02/2020,France,6,0,0,0.089552239,0,0
02/02/2020,France,6,0,0,0.089552239,0,0
03/02/2020,France,6,0,0,0.089552239,0,0
04/02/2020,France,6,0,0,0.089552239,0,0
05/02/2020,France,6,0,0,0.089552239,0,0
06/02/2020,France,6,0,0,0.089552239,0,0
07/02/2020,France,6,0,0,0.089552239,0,0
08/02/2020,France,11,0,0,0.164179104,0,0
09/02/2020,France,11,0,0,0.164179104,0,0
10/02/2020,France,11,0,0,0.164179104,0,0
11/02/2020,France,11,0,0,0.164179104,0,0
12/02/2020,France,11,2,0,0.164179104,0.029850746,0
13/02/2020,France,11,2,0,0.164179104,0.029850746,0
14/02/2020,France,11,2,0,0.164179104,0.029850746,0
15/02/2020,France,12,4,1,0.179104478,0.059701493,0.014925373
16/02/2020,France,12,4,1,0.179104478,0.059701493,0.014925373
17/02/2020,France,12,4,1,0.179104478,0.059701493,0.014925373
18/02/2020,France,12,4,1,0.179104478,0.059701493,0.014925373
19/02/2020,France,12,4,1,0.179104478,0.059701493,0.014925373
20/02/2020,France,12,4,1,0.179104478,0.059701493,0.014925373
21/02/2020,France,12,4,1,0.179104478,0.059701493,0.014925373
22/02/2020,France,12,4,1,0.179104478,0.059701493,0.014925373
23/02/2020,France,12,4,1,0.179104478,0.059701493,0.014925373
24/02/2020,France,12,4,1,0.179104478,0.059701493,0.014925373
25/02/2020,France,14,11,1,0.208955224,0.164179104,0.014925373
26/02/2020,France,18,11,2,0.268656716,0.164179104,0.029850746
27/02/2020,France,38,11,2,0.567164179,0.164179104,0.029850746
28/02/2020,France,57,11,2,0.850746269,0.164179104,0.029850746
29/02/2020,France,100,12,2,1.492537313,0.179104478,0.029850746
01/03/2020,France,130,12,2,1.940298507,0.179104478,0.029850746
02/03/2020,France,191,12,3,2.850746269,0.179104478,0.044776119
03/03/2020,France,204,12,4,3.044776119,0.179104478,0.059701493
04/03/2020,France,285,12,4,4.253731343,0.179104478,0.059701493
05/03/2020,France,377,12,6,5.626865672,0.179104478,0.089552239
06/03/2020,France,653,12,9,9.746268657,0.179104478,0.134328358
07/03/2020,France,949,12,11,14.1641791,0.179104478,0.164179104
08/03/2020,France,1126,12,19,16.80597015,0.179104478,0.28358209
09/03/2020,France,1209,12,19,18.04477612,0.179104478,0.28358209
10/03/2020,France,1784,12,33,26.62686567,0.179104478,0.492537313
11/03/2020,France,2281,12,48,34.04477612,0.179104478,0.71641791
12/03/2020,France,2281,12,48,34.04477612,0.179104478,0.71641791
13/03/2020,France,3661,12,79,54.64179104,0.179104478,1.179104478
14/03/2020,France,4469,12,91,66.70149254,0.179104478,1.358208955
15/03/2020,France,4499,12,91,67.14925373,0.179104478,1.358208955
16/03/2020,France,6633,12,148,99,0.179104478,2.208955224
17/03/2020,France,7652,12,148,114.2089552,0.179104478,2.208955224
18/03/2020,France,9043,12,148,134.9701493,0.179104478,2.208955224
19/03/2020,France,10871,12,243,162.2537313,0.179104478,3.626865672
20/03/2020,France,12612,12,450,188.238806,0.179104478,6.71641791
21/03/2020,France,14282,12,562,213.1641791,0.179104478,8.388059701
22/03/2020,France,16018,2200,674,239.0746269,32.8358209,10.05970149
23/03/2020,France,19856,2200,860,296.358209,32.8358209,12.8358209
24/03/2020,France,22304,3243,1100,332.8955224,48.40298507,16.41791045
25/03/2020,France,25233,3900,1331,376.6119403,58.20895522,19.86567164
26/03/2020,France,29155,4948,1696,435.1492537,73.85074627,25.31343284
27/03/2020,France,32964,5700,1995,492,85.07462687,29.7761194
28/03/2020,France,37575,5700,2314,560.8208955,85.07462687,34.53731343
29/03/2020,France,40174,7202,2606,599.6119403,107.4925373,38.89552239
30/03/2020,France,44550,7927,3024,664.9253731,118.3134328,45.13432836
31/03/2020,France,52128,9444,3523,778.0298507,140.9552239,52.58208955
01/04/2020,France,56989,10934,4403,850.5820896,163.1940299,65.71641791
02/04/2020,France,59105,12428,5387,882.1641791,185.4925373,80.40298507
03/04/2020,France,64338,14008,6507,960.2686567,209.0746269,97.11940299
04/04/2020,France,68605,15438,7560,1023.955224,230.4179104,112.8358209
05/04/2020,France,70478,16183,8078,1051.910448,241.5373134,120.5671642
06/04/2020,France,74390,17250,8911,1110.298507,257.4626866,133
07/04/2020,France,78167,19337,10328,1166.671642,288.6119403,154.1492537
08/04/2020,France,82048,21254,10869,1224.597015,317.2238806,162.2238806
09/04/2020,France,86334,23206,12210,1288.567164,346.358209,182.238806
10/04/2020,France,90676,24932,13197,1353.373134,372.119403,196.9701493
11/04/2020,France,93790,26391,13832,1399.850746,393.8955224,206.4477612
12/04/2020,France,120633,27186,14393,1800.492537,405.761194,214.8208955
13/04/2020,France,124298,27718,14967,1855.19403,413.7014925,223.3880597
14/04/2020,France,129257,28512,15712,1929.208955,425.5522388,234.5074627
15/04/2020,France,132473,30440,17148,1977.208955,454.3283582,255.9402985
16/04/2020,France,144944,32297,17901,2163.343284,482.0447761,267.1791045
17/04/2020,France,146923,33834,18661,2192.880597,504.9850746,278.5223881
18/04/2020,France,146906,35379,19303,2192.626866,528.0447761,288.1044776
19/04/2020,France,151808,35973,19694,2265.791045,536.9104478,293.9402985
20/04/2020,France,154188,36782,20240,2301.313433,548.9850746,302.0895522
21/04/2020,France,156921,38543,20765,2342.104478,575.2686567,309.9253731
22/04/2020,France,154715,39988,21309,2309.179104,596.8358209,318.0447761
23/04/2020,France,157026,41414,21825,2343.671642,618.119403,325.7462687
24/04/2020,France,158636,42715,22214,2367.701493,637.5373134,331.5522388
25/04/2020,France,160292,43816,22583,2392.41791,653.9701493,337.0597015
26/04/2020,France,160847,44125,22825,2400.701493,658.5820896,340.6716418
27/04/2020,France,164589,44733,23262,2456.552239,667.6567164,347.1940299
28/04/2020,France,167605,45997,23629,2501.567164,686.5223881,352.6716418
29/04/2020,France,165093,47338,24056,2464.074627,706.5373134,359.0447761
30/04/2020,France,165764,48572,24345,2474.089552,724.9552239,363.358209
01/05/2020,France,165764,49300,24563,2474.089552,735.8208955,366.6119403
02/05/2020,France,166976,49751,24729,2492.179104,742.5522388,369.0895522
03/05/2020,France,167272,49973,24864,2496.597015,745.8656716,371.1044776
04/05/2020,France,167886,50438,25168,2505.761194,752.8059701,375.641791
05/05/2020,France,168935,51803,25498,2521.41791,773.1791045,380.5671642
06/05/2020,France,172465,53022,25772,2574.104478,791.3731343,384.6567164
07/05/2020,France,173040,54076,25949,2582.686567,807.1044776,387.2985075
08/05/2020,France,174318,54770,26192,2601.761194,817.4626866,390.9253731
09/05/2020,France,174758,54886,26271,2608.328358,819.1940299,392.1044776
10/05/2020,France,175027,55062,26341,2612.343284,821.8208955,393.1492537
11/05/2020,France,175479,55569,26604,2619.089552,829.3880597,397.0746269
12/05/2020,France,176207,56617,26951,2629.955224,845.0298507,402.2537313
13/05/2020,France,175981,57368,27032,2626.58209,856.238806,403.4626866
14/05/2020,France,176712,58300,27381,2637.492537,870.1492537,408.6716418
15/05/2020,France,177319,59143,27485,2646.552239,882.7313433,410.2238806
22/01/2020,Germany,0,0,0,0,0,0
23/01/2020,Germany,0,0,0,0,0,0
24/01/2020,Germany,0,0,0,0,0,0
25/01/2020,Germany,0,0,0,0,0,0
26/01/2020,Germany,0,0,0,0,0,0
27/01/2020,Germany,1,0,0,0.012048193,0,0
28/01/2020,Germany,4,0,0,0.048192771,0,0
29/01/2020,Germany,4,0,0,0.048192771,0,0
30/01/2020,Germany,4,0,0,0.048192771,0,0
31/01/2020,Germany,5,0,0,0.060240964,0,0
01/02/2020,Germany,8,0,0,0.096385542,0,0
02/02/2020,Germany,10,0,0,0.120481928,0,0
03/02/2020,Germany,12,0,0,0.144578313,0,0
04/02/2020,Germany,12,0,0,0.144578313,0,0
05/02/2020,Germany,12,0,0,0.144578313,0,0
06/02/2020,Germany,12,0,0,0.144578313,0,0
07/02/2020,Germany,13,0,0,0.156626506,0,0
08/02/2020,Germany,13,0,0,0.156626506,0,0
09/02/2020,Germany,14,0,0,0.168674699,0,0
10/02/2020,Germany,14,0,0,0.168674699,0,0
11/02/2020,Germany,16,0,0,0.192771084,0,0
12/02/2020,Germany,16,0,0,0.192771084,0,0
13/02/2020,Germany,16,1,0,0.192771084,0.012048193,0
14/02/2020,Germany,16,1,0,0.192771084,0.012048193,0
15/02/2020,Germany,16,1,0,0.192771084,0.012048193,0
16/02/2020,Germany,16,1,0,0.192771084,0.012048193,0
17/02/2020,Germany,16,1,0,0.192771084,0.012048193,0
18/02/2020,Germany,16,12,0,0.192771084,0.144578313,0
19/02/2020,Germany,16,12,0,0.192771084,0.144578313,0
20/02/2020,Germany,16,12,0,0.192771084,0.144578313,0
21/02/2020,Germany,16,14,0,0.192771084,0.168674699,0
22/02/2020,Germany,16,14,0,0.192771084,0.168674699,0
23/02/2020,Germany,16,14,0,0.192771084,0.168674699,0
24/02/2020,Germany,16,14,0,0.192771084,0.168674699,0
25/02/2020,Germany,17,14,0,0.204819277,0.168674699,0
26/02/2020,Germany,27,15,0,0.325301205,0.180722892,0
27/02/2020,Germany,46,16,0,0.554216867,0.192771084,0
28/02/2020,Germany,48,16,0,0.578313253,0.192771084,0
29/02/2020,Germany,79,16,0,0.951807229,0.192771084,0
01/03/2020,Germany,130,16,0,1.56626506,0.192771084,0
02/03/2020,Germany,159,16,0,1.915662651,0.192771084,0
03/03/2020,Germany,196,16,0,2.361445783,0.192771084,0
04/03/2020,Germany,262,16,0,3.156626506,0.192771084,0
05/03/2020,Germany,482,16,0,5.807228916,0.192771084,0
06/03/2020,Germany,670,17,0,8.072289157,0.204819277,0
07/03/2020,Germany,799,18,0,9.626506024,0.21686747,0
08/03/2020,Germany,1040,18,0,12.53012048,0.21686747,0
09/03/2020,Germany,1176,18,2,14.1686747,0.21686747,0.024096386
10/03/2020,Germany,1457,18,2,17.55421687,0.21686747,0.024096386
11/03/2020,Germany,1908,25,3,22.98795181,0.301204819,0.036144578
12/03/2020,Germany,2078,25,3,25.03614458,0.301204819,0.036144578
13/03/2020,Germany,3675,46,7,44.27710843,0.554216867,0.084337349
14/03/2020,Germany,4585,46,9,55.24096386,0.554216867,0.108433735
15/03/2020,Germany,5795,46,11,69.81927711,0.554216867,0.13253012
16/03/2020,Germany,7272,67,17,87.61445783,0.807228916,0.204819277
17/03/2020,Germany,9257,67,24,111.5301205,0.807228916,0.289156627
18/03/2020,Germany,12327,105,28,148.5180723,1.265060241,0.337349398
19/03/2020,Germany,15320,113,44,184.5783133,1.361445783,0.530120482
20/03/2020,Germany,19848,180,67,239.1325301,2.168674699,0.807228916
21/03/2020,Germany,22213,233,84,267.626506,2.807228916,1.012048193
22/03/2020,Germany,24873,266,94,299.6746988,3.204819277,1.13253012
23/03/2020,Germany,29056,266,123,350.0722892,3.204819277,1.481927711
24/03/2020,Germany,32986,3243,157,397.4216867,39.07228916,1.891566265
25/03/2020,Germany,37323,3547,206,449.6746988,42.73493976,2.481927711
26/03/2020,Germany,43938,5673,267,529.373494,68.34939759,3.21686747
27/03/2020,Germany,50871,6658,342,612.9036145,80.21686747,4.120481928
28/03/2020,Germany,57695,8481,433,695.1204819,102.1807229,5.21686747
29/03/2020,Germany,62095,9211,533,748.1325301,110.9759036,6.421686747
30/03/2020,Germany,66885,13500,645,805.8433735,162.6506024,7.771084337
31/03/2020,Germany,71808,16100,775,865.1566265,193.9759036,9.337349398
01/04/2020,Germany,77872,18700,920,938.2168675,225.3012048,11.08433735
02/04/2020,Germany,84794,22440,1107,1021.614458,270.3614458,13.3373494
03/04/2020,Germany,91159,24575,1275,1098.301205,296.0843373,15.36144578
04/04/2020,Germany,96092,26400,1444,1157.73494,318.0722892,17.39759036
05/04/2020,Germany,100123,28700,1584,1206.301205,345.7831325,19.08433735
06/04/2020,Germany,103374,28700,1810,1245.46988,345.7831325,21.80722892
07/04/2020,Germany,107663,36081,2016,1297.144578,434.7108434,24.28915663
08/04/2020,Germany,113296,46300,2349,1365.012048,557.8313253,28.30120482
09/04/2020,Germany,118181,52407,2607,1423.86747,631.4096386,31.40963855
10/04/2020,Germany,122171,53913,2767,1471.939759,649.5542169,33.3373494
11/04/2020,Germany,124908,57400,2736,1504.915663,691.5662651,32.96385542
12/04/2020,Germany,127854,60300,3022,1540.409639,726.5060241,36.40963855
13/04/2020,Germany,130072,64300,3194,1567.13253,774.6987952,38.48192771
14/04/2020,Germany,131359,68200,3294,1582.638554,821.686747,39.68674699
15/04/2020,Germany,134753,72600,3804,1623.53012,874.6987952,45.8313253
16/04/2020,Germany,137698,77000,4052,1659.012048,927.7108434,48.81927711
17/04/2020,Germany,141397,83114,4352,1703.578313,1001.373494,52.43373494
18/04/2020,Germany,143342,85400,4459,1727.012048,1028.915663,53.72289157
19/04/2020,Germany,145184,88000,4586,1749.204819,1060.240964,55.25301205
20/04/2020,Germany,147065,91500,4862,1771.86747,1102.409639,58.57831325
21/04/2020,Germany,148291,95200,5033,1786.638554,1146.987952,60.63855422
22/04/2020,Germany,150648,99400,5279,1815.036145,1197.590361,63.60240964
23/04/2020,Germany,153129,103300,5575,1844.927711,1244.578313,67.1686747
24/04/2020,Germany,154999,109800,5760,1867.457831,1322.891566,69.39759036
25/04/2020,Germany,156513,109800,5877,1885.698795,1322.891566,70.80722892
26/04/2020,Germany,157770,112000,5976,1900.843373,1349.39759,72
27/04/2020,Germany,158758,114500,6126,1912.746988,1379.518072,73.80722892
28/04/2020,Germany,159912,117400,6314,1926.650602,1414.457831,76.07228916
29/04/2020,Germany,161539,120400,6467,1946.253012,1450.60241,77.91566265
30/04/2020,Germany,163009,123500,6623,1963.963855,1487.951807,79.79518072
01/05/2020,Germany,164077,126900,6736,1976.831325,1528.915663,81.15662651
02/05/2020,Germany,164967,129000,6812,1987.554217,1554.216867,82.07228916
03/05/2020,Germany,165664,130600,6866,1995.951807,1573.493976,82.72289157
04/05/2020,Germany,166152,132700,6993,2001.831325,1598.795181,84.25301205
05/05/2020,Germany,167007,135100,6993,2012.13253,1627.710843,84.25301205
06/05/2020,Germany,168162,139900,7275,2026.048193,1685.542169,87.65060241
07/05/2020,Germany,169430,141700,7392,2041.325301,1707.228916,89.06024096
08/05/2020,Germany,170588,141700,7510,2055.277108,1707.228916,90.48192771
09/05/2020,Germany,171324,143300,7549,2064.144578,1726.506024,90.95180723
10/05/2020,Germany,171879,144400,7569,2070.831325,1739.759036,91.19277108
11/05/2020,Germany,172576,145617,7661,2079.228916,1754.421687,92.30120482
12/05/2020,Germany,173171,147200,7738,2086.39759,1773.493976,93.22891566
13/05/2020,Germany,174098,148700,7861,2097.566265,1791.566265,94.71084337
14/05/2020,Germany,174478,150300,7884,2102.144578,1810.843373,94.98795181
15/05/2020,Germany,175233,151597,7897,2111.240964,1826.46988,95.14457831
22/01/2020,Iran,0,0,0,0,0,0
23/01/2020,Iran,0,0,0,0,0,0
24/01/2020,Iran,0,0,0,0,0,0
25/01/2020,Iran,0,0,0,0,0,0
26/01/2020,Iran,0,0,0,0,0,0
27/01/2020,Iran,0,0,0,0,0,0
28/01/2020,Iran,0,0,0,0,0,0
29/01/2020,Iran,0,0,0,0,0,0
30/01/2020,Iran,0,0,0,0,0,0
31/01/2020,Iran,0,0,0,0,0,0
01/02/2020,Iran,0,0,0,0,0,0
02/02/2020,Iran,0,0,0,0,0,0
03/02/2020,Iran,0,0,0,0,0,0
04/02/2020,Iran,0,0,0,0,0,0
05/02/2020,Iran,0,0,0,0,0,0
06/02/2020,Iran,0,0,0,0,0,0
07/02/2020,Iran,0,0,0,0,0,0
08/02/2020,Iran,0,0,0,0,0,0
09/02/2020,Iran,0,0,0,0,0,0
10/02/2020,Iran,0,0,0,0,0,0
11/02/2020,Iran,0,0,0,0,0,0
12/02/2020,Iran,0,0,0,0,0,0
13/02/2020,Iran,0,0,0,0,0,0
14/02/2020,Iran,0,0,0,0,0,0
15/02/2020,Iran,0,0,0,0,0,0
16/02/2020,Iran,0,0,0,0,0,0
17/02/2020,Iran,0,0,0,0,0,0
18/02/2020,Iran,0,0,0,0,0,0
19/02/2020,Iran,2,0,2,0.024390244,0,0.024390244
20/02/2020,Iran,5,0,2,0.06097561,0,0.024390244
21/02/2020,Iran,18,0,4,0.219512195,0,0.048780488
22/02/2020,Iran,28,0,5,0.341463415,0,0.06097561
23/02/2020,Iran,43,0,8,0.524390244,0,0.097560976
24/02/2020,Iran,61,0,12,0.743902439,0,0.146341463
25/02/2020,Iran,95,0,16,1.158536585,0,0.195121951
26/02/2020,Iran,139,49,19,1.695121951,0.597560976,0.231707317
27/02/2020,Iran,245,49,26,2.987804878,0.597560976,0.317073171
28/02/2020,Iran,388,73,34,4.731707317,0.890243902,0.414634146
29/02/2020,Iran,593,123,43,7.231707317,1.5,0.524390244
01/03/2020,Iran,978,175,54,11.92682927,2.134146341,0.658536585
02/03/2020,Iran,1501,291,66,18.30487805,3.548780488,0.804878049
03/03/2020,Iran,2336,291,77,28.48780488,3.548780488,0.93902439
04/03/2020,Iran,2922,552,92,35.63414634,6.731707317,1.12195122
05/03/2020,Iran,3513,739,107,42.84146341,9.012195122,1.304878049
06/03/2020,Iran,4747,913,124,57.8902439,11.13414634,1.512195122
07/03/2020,Iran,5823,1669,145,71.01219512,20.35365854,1.768292683
08/03/2020,Iran,6566,2134,194,80.07317073,26.02439024,2.365853659
09/03/2020,Iran,7161,2394,237,87.32926829,29.19512195,2.890243902
10/03/2020,Iran,8042,2731,291,98.07317073,33.30487805,3.548780488
11/03/2020,Iran,9000,2959,354,109.7560976,36.08536585,4.317073171
12/03/2020,Iran,10075,2959,429,122.8658537,36.08536585,5.231707317
13/03/2020,Iran,11364,2959,514,138.5853659,36.08536585,6.268292683
14/03/2020,Iran,12729,2959,611,155.2317073,36.08536585,7.451219512
15/03/2020,Iran,13938,4590,724,169.9756098,55.97560976,8.829268293
16/03/2020,Iran,14991,4590,853,182.8170732,55.97560976,10.40243902
17/03/2020,Iran,16169,5389,988,197.1829268,65.7195122,12.04878049
18/03/2020,Iran,17361,5389,1135,211.7195122,65.7195122,13.84146341
19/03/2020,Iran,18407,5710,1284,224.4756098,69.63414634,15.65853659
20/03/2020,Iran,19644,6745,1433,239.5609756,82.25609756,17.47560976
21/03/2020,Iran,20610,7635,1556,251.3414634,93.1097561,18.97560976
22/03/2020,Iran,21638,7931,1685,263.8780488,96.7195122,20.54878049
23/03/2020,Iran,23049,7931,1812,281.0853659,96.7195122,22.09756098
24/03/2020,Iran,24811,8913,1934,302.5731707,108.695122,23.58536585
25/03/2020,Iran,27017,9625,2077,329.4756098,117.3780488,25.32926829
26/03/2020,Iran,29406,10457,2234,358.6097561,127.5243902,27.24390244
27/03/2020,Iran,32332,11133,2378,394.2926829,135.7682927,29
28/03/2020,Iran,35408,11679,2517,431.804878,142.4268293,30.69512195
29/03/2020,Iran,38309,12391,2640,467.1829268,151.1097561,32.19512195
30/03/2020,Iran,41495,13911,2757,506.0365854,169.6463415,33.62195122
31/03/2020,Iran,44605,14656,2898,543.9634146,178.7317073,35.34146341
01/04/2020,Iran,47593,15473,3036,580.402439,188.695122,37.02439024
02/04/2020,Iran,50468,16711,3160,615.4634146,203.7926829,38.53658537
03/04/2020,Iran,53183,17935,3294,648.5731707,218.7195122,40.17073171
04/04/2020,Iran,55743,19736,3452,679.7926829,240.6829268,42.09756098
05/04/2020,Iran,58226,19736,3603,710.0731707,240.6829268,43.93902439
06/04/2020,Iran,60500,24236,3739,737.804878,295.5609756,45.59756098
07/04/2020,Iran,62589,27039,3872,763.2804878,329.7439024,47.2195122
08/04/2020,Iran,64586,29812,3993,787.6341463,363.5609756,48.69512195
09/04/2020,Iran,66220,32309,4110,807.5609756,394.0121951,50.12195122
10/04/2020,Iran,68192,35465,4232,831.6097561,432.5,51.6097561
11/04/2020,Iran,70029,41947,4357,854.0121951,511.5487805,53.13414634
12/04/2020,Iran,71686,43894,4474,874.2195122,535.2926829,54.56097561
